,codigo_rol,nombre_rol,descripcion_rol,fin_rol
1016,fdaa67c4d5dd401f87f5ba30355c300d,nada,Sea deep once describe enough section chance mention according up language control bank that table economy single local and federal you finally you our seat president on.,True
1017,ef4551aaadca482d8f735dc0a5b5bdc6,nada,Vote soldier page.,False
1018,3b331101a8c240e6a3ab7c018354c9b8,nada,Civil treatment test public.,False
1019,dde0de5eda82403db7e95bf3c74d3cfa,nada,Prevent method.,False
1020,eb22202beaee4460841279d280675176,nada,Billion magazine.,False
1021,ee6422c226a84d4882cb96808064b492,nada,Brother clear former business very prepare focus from director especially power hard provide add fund particular discuss watch look.,True
1022,953f8a74df504296b15d75dfe669c230,nada,System garden western.,False
1023,b45a49d5e12d48afa5cf17b48f2c85f7,nada,Suffer claim.,False
1024,912d3af411fb4ffdb0c827cbbb109485,nada,Wonder save evidence want ability alone game house including else support probably member watch attorney by lawyer authority rather performance.,True
1025,e5d6fc9ba974459fb64e7b03b47dc42c,nada,Help customer weight.,False
1026,5cee302ab3fd4a99ae11a4680a26b392,nada,Design wide approach read range past century less see pull star seek.,True
1027,554c1adbf5bc478385cbceae8e504f0e,nada,Newspaper into along rule.,False
1028,3664f1d23b9d4bbba3946ee1b02359b4,nada,Home fly dark traditional marriage home police letter make stock poor analysis blue Mrs tough hotel anything create agency meeting them response physical board score.,True
1029,057c45bb667d44e1ab57d7b9e976b971,nada,Offer rate can TV somebody by reduce subject agent president somebody notice measure reason notice stay film benefit professional note way perform.,True
1030,65cab799cbdc4c03be7b8fae825ae20c,nada,Indicate when when.,False
1031,ae951536abb54ac796d3419fd5982a49,nada,Building phone.,False
1032,511459c062154ea690d6c1c0dff6e66e,nada,Listen those.,False
1033,e3f4c24573f04e3d8babe3cebab2d194,nada,Recent practice.,False
1034,184f865a8a944a2697f5430e6a9a88b1,nada,Agency north international.,False
1035,577a0d91b0064090b32aa8930e63b1c6,nada,Read case.,False
1036,b9a7383ac9594c339d164a3997845540,nada,Might eye impact full police former against number under end drive assume throughout across executive product exactly fill city boy sea provide specific page produce already.,True
1037,c0af1b9e2cd54e918af51871bf7566da,nada,Dog answer opportunity late must amount if person loss night newspaper above candidate relationship military institution reality bank most someone class month continue help television real someone.,True
1038,31e92efb49fc429f92872d2407509b7b,nada,Morning very in.,False
1039,e48da87e66684f06a4ac8607c89de374,nada,Start example them item worry image politics information television research provide buy.,True
1040,85a55454809f43e5bcc0e8fc867630c0,nada,Likely network break price hair food pressure opportunity federal generation issue beyond way follow scientist.,True
1041,4970f12b1f504a17abac9ac03017c4c5,nada,Friend among knowledge strategy claim house statement world must thing describe cut letter continue our by.,True
1042,736c5b4c2f2e4238a49a63dab4346604,nada,Real.,False
1043,83f565d531a04895815cd742d62d91e8,nada,Interview hundred within newspaper father news three notice consider act realize support interesting carry member result.,True
1044,ca3ac91e270c42569cb5418fefcc1d3a,nada,Ball clear.,False
1045,682f915466904c28a86b412ccb45a237,nada,Either prove act good long newspaper town everyone per medical black store learn to exactly race attack design difficult research hour image who.,True
1046,87321f242de1451e9fc011509fd5d5a2,nada,Difficult fund subject.,False
1047,8e4576af20714cfcaae7cc18ca7f393d,nada,Person mother.,False
1048,83879413fcc6476f879e6b9927f26ff0,nada,Energy try power dark officer turn scene reduce age property down onto my participant always guy final story them network many must check.,True
1049,8f3c582d469b41c686d94bc93205d968,nada,Ago leg authority group interview challenge push authority year agent attention expect mention partner water knowledge he husband discussion beyond work of inside along.,True
1050,cb1697476a6a4807914a485ef7611825,nada,If.,False
1051,9c750da0957940ffb16712dad2c834d5,nada,Series performance office I government wrong from smile care wife letter trial should wish easy college skill.,True
1052,540325b9e7904dcdbeec068021f34b74,nada,Policy talk mention either ahead issue responsibility notice human too simply her project thousand lose box all minute option.,True
1053,0a1c5205004b495991e2c062e4356d99,nada,Expert.,False
1054,7546a5a4e61c44fba6d21c37bc2f34c1,nada,Over policy fast candidate create simply who air throw medical she fish develop them black name population.,True
1055,6c58b7b47b8a4b7681b6705187344a62,nada,Partner anything executive finish.,False
1056,a6dbdec8be8c48ff94197941b387103f,nada,Around do.,False
1057,1dc89e4803194d789a88b3e02cd713f8,nada,Type property.,False
1058,1f19801e7d0d4b2e988bdca2235019f9,nada,Effect would whatever.,False
1059,c49e8ba1b22a4b8e93b05155fee59320,nada,Democrat board short century nor minute staff teacher yes book certainly eat into statement food big should floor result glass.,True
1060,412e5aab8be74b7b9ffde9f8091841af,nada,For finish.,False
1061,89ddd22213cb42f2bc64e921b1eed147,nada,Wait economy physical west federal two worker bad local risk point skill beautiful mission too upon mouth special best manager model since must.,True
1062,c63d11ee49f54704b9189d7a10340e0e,nada,Have lot.,False
1063,60daf51e81554ca4874eb930e53eaf58,nada,Maybe establish public southern during spend agreement treat pattern Mrs particularly public you early expect serious four sing safe behind because real throughout.,True
1064,a6185c21d2f8499284d64e20b6678e3b,nada,If visit represent.,False
1065,fb59d75ed43e4fdd8c95a7bdfb5d4563,nada,Fish statement.,False
1066,858546fd740045e5a90ee23e8f745b11,nada,Scientist.,False
1067,8cfc6d6c57ac4d919370e7d7570bab11,nada,Exist some thing later reason possible character pressure those sister manage and analysis growth too above.,True
1068,fe3d215cf244460eab06e7b3a6b3645c,nada,Treat shake he keep country have develop then security community pick argue true present talk per reduce similar cold sit total up.,True
1069,6cfa59ea82254797b0589bb4d9c9e18e,nada,Quite great clearly.,False
1070,69f98487fc974bbe8e0e987b17420200,nada,Sure.,False
1071,a1e84e75eaa44e50be91dd52484b7aa9,nada,Kind reveal notice stuff you moment drop tell various baby six issue provide people make meeting pull bring recently myself sell movement term economy change analysis.,True
1072,10551de019b445939c1bf189da394d86,nada,Notice board within accept recent fill door responsibility song last movie church.,True
1073,117d4a9e012740d28e9a11ddb0c02db5,nada,Stay table.,False
1074,5cfe1dfed0b34d158e09d987f277bd89,nada,Response in.,False
1075,3373d44931b1482380efc10991971257,nada,Race near.,False
1076,50bafbeee1064953b7b78c7b3496c5d3,nada,Officer determine edge item worry table fast skill probably against trip three race until well throw hospital attorney.,True
1077,1cf48c8550f642a8bf30d4458a9dafa9,nada,Economic newspaper check less least tell view goal idea recently front area reason action I senior century collection vote guy drop brother score join house list final.,True
1078,5061a9a8080c4d2a97c2398d250e8e85,nada,Floor ahead authority education gun region what beat over outside boy small believe for generation blood television term.,True
1079,a927fda4684948b28326a21f5ead0d48,nada,Another experience bank.,False
1080,8d84b8c1df33454ba957ba56829ada3b,nada,Win rate necessary in or contain difference get.,True
1081,2f0022a21f9b4519bcf196db23af4764,nada,Now industry speak.,False
1082,1d8ef9605fe149b99b93bc9f6f65215f,nada,First it community employee of contain explain goal indeed the project inside lose surface provide growth and still.,True
1083,ef91908bb99d4960a71c389422a164d4,nada,View voice respond.,False
1084,32004e50a2544e25a602efc0d43d1089,nada,According hour goal gun as yeah hear or raise according property rise talk young should actually federal increase five.,True
1085,9f9b4591e0724c35a03b4e5b6f8482fd,nada,Daughter entire out.,False
1086,ba020d491bf24100ae673f56e7134c2f,nada,Ready continue.,False
1087,fce4a1015dce4d728d84b88b6e3ce655,nada,Arrive avoid dark next Congress allow agree game various five receive suggest likely final hair bill board ahead start address peace.,True
1088,f73d7d32736f460399aec2712801c0d1,nada,Not choice suddenly.,False
1089,4b6b900534004176b3e76782068ce9c7,nada,Assume.,False
1090,4923c680c59a44e48314b4ef3da89743,nada,Perhaps glass local yeah without turn whole one measure key data hair writer young health rest.,True
1091,67a39c8d10854e29b9b047ad96557883,nada,Health including sister.,False
1092,06afb5f9a0cc4e58989ccf75023e908e,nada,Final others form environmental color another anything age officer surface group political unit painting term.,True
1093,b607d83e5a884e55919b28232a870266,nada,Now TV.,False
1094,c333d81eacb9452497dbf60cad6d802a,nada,Threat successful.,False
1095,c9dfcc7e62454e5497433380221c405e,nada,Put garden line.,False
1096,d9f994e8e193427690d13a5ce2f6a320,nada,However reveal.,False
1097,1f10350ea7a343ba8a383f547f0902a7,nada,Decision condition information science government real message partner serve science similar sell finish attention threat word relationship onto arrive mention product shake technology prepare religious.,True
1098,36f335057f1f414c81c6b3293eaa67d0,nada,Church goal finally by wind thank fire arrive kind environmental deep data find common cut include they whatever whom old use view road clearly set.,True
1099,05db2812527645c7992472a13b8c0b25,nada,While blue.,False
1100,820a604d1d15438a96baf0dc3a645979,nada,Center represent American seven its in follow local memory strong pass clearly sense worry sell degree hard those focus dog put.,True
1101,ce70a1da75f54aba846a90d768c14739,nada,Magazine above our explain culture office later push especially group be customer mother attack lose example during network major song property act be thank town.,True
1102,cddbf48ddd544abfb038020984b13294,nada,Yeah when.,False
1103,7c8414c2e0884f05ac2ad8f487264fdc,nada,Its commercial late.,False
1104,fd3a3b0db39940aeb912e932ac204b0e,nada,Under product commercial begin always single serious provide word improve method dog move movement detail long image could wind eight.,True
1105,f41750e998404535b2dae4e06e8cc65e,nada,Buy car if sister concern early product simple heavy type far by indicate Mr social mother gun place personal research become believe after so first answer prove.,True
1106,485f0d03b108401bb3de0829e9fab7fe,nada,Establish will practice.,False
1107,82d74b7245bc4c8e9f8c2df085c7e52a,nada,Key near.,False
1108,c7bca525d48d458fa3dadb9b145b41f2,nada,Possible get ahead.,False
1109,f0db7c414fb144c2847b4ccd90765748,nada,Last eye ask.,False
1110,dd95625e0639496cba302f5535f372fd,nada,Star building.,False
1111,260b4b6af966425894eca335983be82c,nada,Million hot.,False
1112,cf01834959ac485e847333d5e561c8f6,nada,Assume season case respond us wrong answer police probably tax loss situation state Congress.,True
1113,91a984f387584a039535eda441a5767e,nada,Realize husband station up street although measure value himself think make once race represent able police its work enter local stand indeed event bar seem trouble.,True
1114,ecab610f37424250b4e27afa4e35f388,nada,Of.,False
1115,75249b0ef7e1432ab598a9c136e61a11,nada,Member again song edge street week summer state word quality down start budget sure yeah establish big because reduce across nation place.,True
1116,2ba0dffff4d141beadcb93a7f83691bc,nada,International now shake.,False
1117,0c2b19a4dc5447019677ae151d4fd0bb,nada,Treat much article.,False
1118,aa7c7f9140a84c00ba8676a5bd5ad5a0,nada,Catch trouble.,False
1119,69faa8d693304b69af7423592f659a7a,nada,Feel others radio.,False
1120,641d00e84be742babafb41726c0b5bbe,nada,How where moment detail fine attorney director you trip green next thought forward where audience admit special tough might type affect floor how Congress.,True
